电信单播-G,#genre#
广州综合,rtsp://183.59.56.116:554/PLTV/88888905/224/3221230104/453207146.smil?0&accountinfo=%7E%7EV2.0%7EzPzHhhIQTsmwS_6SJEwFCg%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
广州新闻,rtsp://183.59.131.100:554/PLTV/88888905/224/3221230113/453206913.smil?0&accountinfo=%7E%7EV2.0%7E0SFQT4d134tJBYGpDmeXDQ%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
广州影视,rtsp://183.59.131.37:554/PLTV/88888905/224/3221230115/453198755.smil?0&accountinfo=%7E%7EV2.0%7ENaCaue7LGOmXprWOEgXTzw%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
广州法治,rtsp://183.59.153.37:554/PLTV/88888905/224/3221230168/453206912.smil?0&accountinfo=%7E%7EV2.0%7EUSiyCu_w9WF99m5iQxHYRA%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
CCTV-8高清,rtsp://125.88.52.199/PLTV/88888905/224/3221229900/10000100000000060000000009924385_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQb4_PFgny3ayaPKcHPCyA%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052019032399000004%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000009924385_0%2CEND
CCTV-9高清测试,rtsp://125.88.52.199/PLTV/88888905/224/3221227617/10000100000000060000000004662501_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7E63QWzsspupU9_kE48bq9dQ%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000004000000052015041300000003%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000004662501_0%2CEND
CCTV-10高清测试,rtsp://125.88.52.199/PLTV/88888905/224/3221227631/10000100000000060000000004662500_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EcLuCPYhUWUbzFQJCUEZsYQ%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000004000000052015041300000004%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000004662500_0%2CEND
CCTV-11高清,rtsp://125.88.52.199/PLTV/88888905/224/3221229858/10000100000000060000000010595398_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EwuIcMp2IawCoptPd_aa_TQ%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052019121799000002%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000010595398_0%2CEND
CCTV-12高清测试,rtsp://125.88.52.199/PLTV/88888905/224/3221227576/10000100000000060000000004662502_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EX7sGo1SuiB-wIuGpiJyo4w%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000004000000052015041300000005%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000004662502_0%2CEND
CCTV-13高清,rtsp://125.88.52.199/PLTV/88888905/224/3221230039/10000100000000060000000011392793_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7ErCMmU0JwM5lgkk-kujhgig%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052020112699000001%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000011392793_0%2CEND
CCTV-14高清测试,rtsp://125.88.52.199/PLTV/88888905/224/3221227573/10000100000000060000000004662499_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EWj2HlgITezUAO2hEcRa5_Q%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000004000000052015041300000006%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000004662499_0%2CEND
CCTV-15高清,rtsp://125.88.52.199/PLTV/88888905/224/3221229902/10000100000000060000000010595397_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7ESzjQHsVsYN1qDtdFkZduiA%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052019121799000001%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000010595397_0%2CEND
爱体育高清,rtsp://125.88.52.199/PLTV/88888905/224/3221227991/10000100000000060000000006877797_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7Em4LdUSUw9RSzUJWJgNQ9Hg%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000000000000052016060399000001%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000006877797_0%2CEND
CCTV-16高清,rtsp://125.88.52.199/PLTV/88888905/224/3221230225/425398358.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EzUYheByIRcKdA3Q0h_k_zw%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052021102999000001%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C425398358%2CEND
CCTV-17农业高清,rtsp://125.88.52.199/PLTV/88888905/224/3221229870/10000100000000060000000010232873_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EnDPe15nWmsHKurwSf2T4ng%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000000000000052019073099000001%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000010232873_0%2CEND
CCTV4中文国际欧洲高清,rtsp://125.88.52.199/PLTV/88888905/224/3221230230/594151338.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EDdOgB25w05BCQjOOs4xHFg%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052021062299000001%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C594151338%2CEND
CCTV4中文国际美洲高清,rtsp://125.88.52.199/PLTV/88888905/224/3221230076/594151334.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EwKJVR-HCXeBVjDZxgMvW9g%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052021062299000020%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C594151334%2CEND
CGTN英语高清,rtsp://125.88.52.199/PLTV/88888905/224/3221230162/381195956.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EfeZFhXMLH99Tgh78jsW2Hw%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052021062299000022%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C381195956%2CEND
CGTN英文记录高清,rtsp://125.88.52.199/PLTV/88888905/224/3221230201/594590904.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EQfeLzO7rCQeRxQcGgOrRlg%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052021062299000023%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C594590904%2CEND
CGTN西班牙语高清,rtsp://125.88.52.199/PLTV/88888905/224/3221230171/388096680.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7El7si-ToFGqU1qvLKgsipYA%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052021062299000024%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C388096680%2CEND
CGTN法语高清,rtsp://125.88.52.199/PLTV/88888905/224/3221230011/388097126.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7Et-jeFSiidBOXhTvPh51fkQ%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052021062299000025%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C388097126%2CEND
CGTN阿拉伯语高清,rtsp://125.88.52.199/PLTV/88888905/224/3221230022/388099935.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7E39GIzI2FQqS956BK3_1d0A%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052021062299000026%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C388099935%2CEND
CGTN俄语高清,rtsp://125.88.52.199/PLTV/88888905/224/3221230077/388096896.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7ECpYc0zRT6OwSDLjmKQ-YkQ%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052021062299000027%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C388096896%2CEND
金鹰纪实高清测试,rtsp://125.88.52.199/PLTV/88888905/224/3221227916/10000100000000060000000006078790_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7Epzr3FsHXBi_PdUWY342Qzg%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000004000000052016021800000001%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000006078790_0%2CEND
中国交通,rtsp://125.88.52.199/PLTV/88888905/224/3221229880/10000100000000060000000009331996_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7Eou0OU5H-nBNWL5G4ur9OdA%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052018082399000001%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000009331996_0%2CEND
上海纪实高清,rtsp://125.88.52.199/PLTV/88888905/224/3221229872/10000100000000060000000009575047_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EFEcH-njnR-DORPhXikkJ1A%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052018110799000003%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000009575047_0%2CEND
CHC影迷电影,rtsp://125.88.52.199/PLTV/88888905/224/3221230008/10000100000000060000000010481261_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EeZQ8D0EL5zRqJ3MOBE-LYA%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052019111399000001%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000010481261_0%2CEND
茶,rtsp://125.88.52.199/PLTV/88888905/224/3221229888/10000100000000060000000010323146_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EBZ7j5n996BTgmoB7olNDVw%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052019090499000005%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000010323146_0%2CEND
快乐垂钓,rtsp://125.88.52.199/PLTV/88888905/224/3221229928/10000100000000060000000010323147_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EBDMlJXE-x1inaU-pDwLGbQ%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052019090499000004%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000010323147_0%2CEND
广东卫视超清,rtsp://125.88.52.199/PLTV/88888905/224/3221227768/10000100000000060000000005076861_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EwtQ_TV5wilqvaKpjKNBP-A%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000004000000052015081800000001%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000005076861_0%2CEND
经济科教超清,rtsp://125.88.52.199/PLTV/88888905/224/3221227811/10000100000000060000000005076860_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EKlGf6OybTC8qIIWAB7-OnA%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000004000000052015081800000002%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000005076860_0%2CEND
广东体育超清,rtsp://125.88.52.199/PLTV/88888905/224/3221227818/10000100000000060000000005076859_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EHh18y9EBEPNQLDrFl6bzvQ%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000004000000052015081800000003%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000005076859_0%2CEND
广东珠江超清,rtsp://125.88.52.199/PLTV/88888905/224/3221229854/10000100000000060000000009467088_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7E8_wtRwqeIR0xizukpqjrYg%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052018092799000002%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000009467088_0%2CEND
CCTV-1超清,rtsp://125.88.52.199/PLTV/88888905/224/3221227610/10000100000000060000000004462931_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7E5VwE903SqDezivyoz2Hw8w%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052015012300000005%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000004462931_0%2CEND
CCTV-3超清,rtsp://125.88.52.199/PLTV/88888905/224/3221229848/10000100000000060000000009924446_0.smil?rrsip=125.88.70.140,rrsip=125.88.104.40&zoneoffset=480&icpid=1111116&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7E3HKYg2ON2YR5W-CJHEga2g%7EcGhZ54vFNZXlnpMOiqVvkE322ooAv1KC6FQAE7jbGWliI10Ggdg7SLxAVpsFPG759NxTxsmSwEiyra_5ZT7Ykt4i9XoE8sVvtDpiqoas0DY%7EExtInfoPC2ZKLw95m5z2wHEEFeSaQ%3A20240513211818%2C25167695%2C10.119.255.1%2C20240513211818%2C02000006000000052019032399000005%2C25167695%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000009924446_0%2CEND
